,id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds
2473,2993,Larry,,,Drew,,Los Angeles Lakers,
2474,2994,Magic,,,Johnson,,Los Angeles Lakers,
2475,2995,Mychal,,,Thompson,,Los Angeles Lakers,
2476,2996,Sam,,,Perkins,,Los Angeles Lakers,
2477,2997,Terry,,,Teagle,,Los Angeles Lakers,
2478,2998,Vlade,,,Divac,,Los Angeles Lakers,
2479,2999,John,,,Shasky,,Dallas Mavericks,
2480,3000,Randy,,,White,,Dallas Mavericks,
2481,3001,Steve,,,Alford,,Dallas Mavericks,
2482,3002,Greg,,,Butler,,LA Clippers,
2483,3003,Steve,,,Scheffler,,Charlotte Hornets,
2484,3004,Les,,,Jepsen,,Golden State Warriors,
2485,3005,Mike,,,Smrek,,Golden State Warriors,
2486,3006,Danny,,,Manning,,LA Clippers,
2487,3007,Mark,,,McNamara,,Orlando Magic,
2488,3008,Steve,,,Kerr,,Cleveland Cavaliers,
2489,3009,Kennard,,,Winchester,,Houston Rockets,
2490,3010,Rick,,,Calloway,,Sacramento Kings,
2491,3011,Travis,,,Mays,,Sacramento Kings,
2492,3012,Trevor,,,Wilson,,Atlanta Hawks,
2493,3013,Tony,,,Brown,,Los Angeles Lakers,
2494,3014,Randolph,,,Keys,,Charlotte Hornets,
2495,3015,Benoit,,,Benjamin,,LA Clippers,
2496,3016,Byron,,,Dinkins,,San Antonio Spurs,
2497,3017,Dwayne,,,Schintzius,,San Antonio Spurs,
2498,3018,Kenny,,,Payne,,Philadelphia 76ers,
2499,3019,Greg,,,Grant,,New York Knicks,
2500,3020,Tony,,,Smith,,Los Angeles Lakers,
2501,3021,Nate,,,McMillan,,Oklahoma City Thunder,
2502,3022,Rod,,,Strickland,,San Antonio Spurs,
2503,3023,Mahmoud,,,Abdul-Rauf,,Denver Nuggets,
2504,3024,Scott,,,Meents,,Oklahoma City Thunder,
2505,3025,Jim,,,Petersen,,Golden State Warriors,
2506,3026,Bob,,,Thornton,,Minnesota Timberwolves,
2507,3027,Drazen,,,Petrovic,,Portland Trail Blazers,
2508,3028,Kurt,,,Rambis,,Phoenix Suns,
2509,3029,Jon,,,Koncak,,Atlanta Hawks,
2510,3030,Stojko,,,Vrankovic,,Boston Celtics,
2511,3031,Cedric,,,Ball,,LA Clippers,
2512,3032,Andrew,,,Lang,,Phoenix Suns,
2513,3033,Bart,,,Kofoed,,Golden State Warriors,
2514,3034,Jim,,,Farmer,,Philadelphia 76ers,
2515,3035,Dave,,,Corzine,,Oklahoma City Thunder,
2516,3036,Buck,,,Johnson,,Houston Rockets,
2517,3037,Milos,,,Babic,,Cleveland Cavaliers,
2518,3038,Negele,,,Knight,,Phoenix Suns,
2519,3039,Willie,,,Anderson,,San Antonio Spurs,
2520,3040,Andre,,,Turner,,Philadelphia 76ers,
2521,3041,Ledell,,,Eackles,,Washington Wizards,
2522,3042,Jim,,,Grandholm,,Dallas Mavericks,
2523,3043,Kelvin,,,Upshaw,,Dallas Mavericks,
2524,3044,Leon,,,Wood,,Sacramento Kings,
2525,3045,Terry,,,Mills,,Denver Nuggets,
2526,3046,Darnell,,,Valentine,,Cleveland Cavaliers,
2527,3047,Morlon,,,Wiley,,Orlando Magic,
2528,3048,Irving,,,Thomas,,Los Angeles Lakers,
2529,3049,John,,,Starks,,New York Knicks,
2530,3050,Pete,,,Myers,,San Antonio Spurs,
2531,3051,Keith,,,Askins,,Miami Heat,
2532,3052,Anthony,,,Bonner,,Sacramento Kings,
2533,3053,Dale,,,Ellis,,Oklahoma City Thunder,
2534,3054,Pat,,,Cummings,,Utah Jazz,
2535,3055,Kenny,,,Walker,,New York Knicks,
2536,3056,Mario,,,Elie,,Philadelphia 76ers,
2537,3057,Anthony,,,Mason,,Denver Nuggets,
2538,3058,Tim,,,Legler,,Denver Nuggets,
2539,3059,Dan,,,O'Sullivan,,Utah Jazz,
2540,3060,Dan,,,Godfread,,Minnesota Timberwolves,
2541,3061,Henry,,,James,,Cleveland Cavaliers,
2542,3062,Jim,,,Les,,Sacramento Kings,
2543,3063,Paul,,,Mokeski,,Golden State Warriors,
2544,3064,Earl,,,Cureton,,Charlotte Hornets,
2545,3065,Anthony,,,Frederick,,Sacramento Kings,
2546,3066,Jawann,,,Oldham,,Indiana Pacers,
2547,3067,Jeff,,,Sanders,,Charlotte Hornets,
2548,3068,Scott,,,Haffner,,Charlotte Hornets,
2549,3069,John,,,Long,,Detroit Pistons,
2550,3070,Ron,,,Harper,,LA Clippers,
2551,3071,Tony,,,Harris,,Philadelphia 76ers,
2552,3072,Clifford,,,Lett,,San Antonio Spurs,
2553,3073,Clinton,,,Smith,,Washington Wizards,
2554,3074,John,,,Williams,,Washington Wizards,
2555,3075,Craig,,,Neal,,Denver Nuggets,
2556,3076,Mike,,,Higgins,,Sacramento Kings,
2557,3077,Joe,,,"Barry,Carroll",,Phoenix Suns,
2558,3078,Gerald,,,Henderson,,Detroit Pistons,
2559,3079,Everette,,,Stephens,,Milwaukee Bucks,
2560,3080,Charles,,,Smith,,Boston Celtics,
2561,3081,David,,,Wingate,,San Antonio Spurs,
2562,3082,Tony,,,Dawson,,Sacramento Kings,
2563,3083,Gary,,,Leonard,,Atlanta Hawks,
2564,3084,A.J.,,,Wynder,,Boston Celtics,
2565,3085,Adrian,,,Dantley,,Milwaukee Bucks,
2566,3086,Derek,,,Smith,,Boston Celtics,
2567,3087,Vincent,,,Askew,,Golden State Warriors,
2568,3088,Robert,,,Reid,,Philadelphia 76ers,
2569,5117,Mitchell,,,Creek,,Brooklyn Nets,
2570,39,Michael,6.0,9.0,Beasley,F,Portland Trail Blazers,235.0
2571,245,Wesley,6.0,7.0,Johnson,F-G,Washington Wizards,215.0
2572,26,Wade,6.0,4.0,Baldwin IV,G,Houston Rockets,200.0
2573,438,Jared,6.0,3.0,Terrell,G,Minnesota Timberwolves,227.0
2574,63,Isaiah,6.0,3.0,Briscoe,G,Orlando Magic,215.0
2575,82,Isaiah,6.0,0.0,Canaan,G,Minnesota Timberwolves,200.0
2576,93,Tyler,6.0,9.0,Cavanaugh,F,Utah Jazz,238.0
2577,2205,Jawun,6.0,0.0,Evans,,Oklahoma City Thunder,190.0
2578,155,Raymond,6.0,1.0,Felton,G,Oklahoma City Thunder,205.0
2579,2229,Walter,,,Lemon Jr.,,Chicago Bulls,
2580,276,Jon,6.0,10.0,Leuer,F,Detroit Pistons,228.0
2581,279,Jeremy,6.0,3.0,Lin,G,Toronto Raptors,200.0
2582,280,Shaun,6.0,7.0,Livingston,G,Golden State Warriors,192.0
2583,150,Tyreke,6.0,6.0,Evans,G,Indiana Pacers,220.0
2584,287,Jordan,6.0,4.0,Loyd,G,Toronto Raptors,210.0
2585,2100,Kalin,6.0,1.0,Lucas,,Detroit Pistons,195.0
2586,113,Dante,6.0,8.0,Cunningham,F,San Antonio Spurs,230.0
2587,122,Angel,6.0,10.0,Delgado,C,LA Clippers,245.0
2588,124,Luol,6.0,9.0,Deng,F,Minnesota Timberwolves,237.0
2589,141,Trevon,6.0,2.0,Duval,G,Houston Rockets,189.0
2590,142,Vincent,6.0,8.0,Edwards,F,Houston Rockets,225.0
2591,2162,Deyonta,,,Davis,,Atlanta Hawks,
2592,80,Jose,6.0,3.0,Calderon,G,Detroit Pistons,200.0
2593,50191,Bonzie,6.0,6.0,Colson,F,Milwaukee Bucks,225.0
2594,423,Jason,7.0,0.0,Smith,F-C,New Orleans Pelicans,240.0
2595,34,Jerryd,6.0,3.0,Bayless,G,Minnesota Timberwolves,200.0
2596,99,Ian,6.0,3.0,Clark,G,New Orleans Pelicans,175.0
2597,1938,Jimmer,,,Fredette,,Phoenix Suns,
2598,2139,RJ,6.0,5.0,Hunter,,Boston Celtics,185.0
2599,2007,John,6.0,4.0,Jenkins,,New York Knicks,215.0
2600,291,Shelvin,,,Mack,G,Charlotte Hornets,
2601,321,Nikola,6.0,10.0,Mirotic,F,Milwaukee Bucks,250.0
2602,346,Dirk,7.0,0.0,Nowitzki,F,Dallas Mavericks,245.0
2603,381,Alex,6.0,9.0,Poythress,F,Atlanta Hawks,235.0
2604,5471,Brandon,6.0,5.0,Sampson,,Chicago Bulls,184.0
2605,121,Sam,6.0,9.0,Dekker,F,Toronto Raptors,230.0
2606,239,Jonas,6.0,10.0,Jerebko,F,Golden State Warriors,231.0
2607,3943,Julian,6.0,8.0,Washburn,,Memphis Grizzlies,209.0
2608,7,Rawle,6.0,5.0,Alkins,G,Chicago Bulls,225.0
2609,50609,Dairis,,,Bertans,G,New Orleans Pelicans,
2610,361,Zaza,6.0,11.0,Pachulia,C,Detroit Pistons,270.0
2611,50947,Tarik,,,Phillip,G,Washington Wizards,
2612,374,Quincy,6.0,7.0,Pondexter,F,San Antonio Spurs,230.0
2613,418,Jonathon,6.0,6.0,Simmons,F,Philadelphia 76ers,195.0
2614,453,Ekpe,6.0,10.0,Udoh,C-F,Utah Jazz,245.0
2615,488,Guerschon,6.0,8.0,Yabusele,F,Boston Celtics,260.0
2616,164,Channing,7.0,0.0,Frye,F-C,Cleveland Cavaliers,255.0
2617,50737,Billy,,,Garrett,G-F,New York Knicks,
2618,2178,Jonathan,,,Gibson,,Boston Celtics,
2619,195,Devin,6.0,3.0,Harris,G,Dallas Mavericks,185.0
2620,1988,Donatas,,,Motiejunas,,San Antonio Spurs,
2621,332,Timofey,7.0,1.0,Mozgov,C,Orlando Magic,275.0
2622,363,Tony,6.0,2.0,Parker,G,Charlotte Hornets,185.0
2623,103,Darren,6.0,0.0,Collison,G,Los Angeles Lakers,175.0
2624,311,Jodie,,,Meeks,G,Toronto Raptors,
2625,312,Salah,,,Mejri,C,Dallas Mavericks,
2626,461,Dwyane,6.0,4.0,Wade,G,Miami Heat,220.0
2627,2160,Isaiah,6.0,4.0,Whitehead,,Detroit Pistons,213.0
2628,477,Alan,6.0,8.0,Williams,F-C,Brooklyn Nets,265.0
2629,483,Troy,6.0,7.0,Williams,F,Sacramento Kings,218.0
2630,3450,Deng,6.0,7.0,Adel,,Brooklyn Nets,200.0
2631,17895956,Tyrique,,,Jones,F-C,Phoenix Suns,
2632,17896105,Matt,,,Coleman III,G,Sacramento Kings,
2633,2048,Anthony,,,Bennett,,Houston Rockets,
2634,1891701,Eric,,,Mika,C-F,Sacramento Kings,
2635,666438,Javon,,,Bess,G,New Orleans Pelicans,
2636,666440,Kavell,,,Bigby-Williams,C,New Orleans Pelicans,
2637,415,Iman,6.0,5.0,Shumpert,G,Brooklyn Nets,215.0
2638,3090,Jaron,6.0,8.0,Blossomgame,,Houston Rockets,220.0
2639,666457,Phil,,,Booth,G,Washington Wizards,
2640,1936,Jeremy,,,Pargo,,Golden State Warriors,
2641,17895754,Tyree,,,White,F,Milwaukee Bucks,
2642,2116373,Dusty,,,Hannahs,G,Memphis Grizzlies,
2643,2106,Eric,,,Moreland,,Atlanta Hawks,
2644,298,Jarell,6.0,10.0,Martin,F,Utah Jazz,239.0
2645,666488,Perrion,,,Callandret,G,Chicago Bulls,
2646,92,Troy,6.0,4.0,Caupain,G,Portland Trail Blazers,210.0
2647,96,Joe,6.0,3.0,Chealey,G,Charlotte Hornets,190.0
2648,666529,Jon,,,Davis,G,Orlando Magic,
2649,1364,Joe,,,Johnson,,Boston Celtics,
2650,666576,Abdul,,,Gaddy,G,Oklahoma City Thunder,
2651,666580,JaKeenan,,,Gant,F,Indiana Pacers,
2652,316,CJ,6.0,6.0,Miles,F-G,Boston Celtics,220.0
2653,45947,Donte,6.0,8.0,Grantham,,LA Clippers,215.0
2654,190,Daniel,,,Hamilton,G-F,Denver Nuggets,
2655,198,Andrew,,,Harrison,G,Golden State Warriors,
2656,2222,Myke,,,Henry,,Oklahoma City Thunder,
2657,666637,Ahmed,,,Hill,G,Charlotte Hornets,
2658,666640,Amir,,,Hinton,G,New York Knicks,
2659,1573276,Levi,,,Randolph,G,Cleveland Cavaliers,
2660,2270852,Sir'Dominic,,,Pointer,G-F,Cleveland Cavaliers,
2661,50793,Isaac,,,Humphries,C,Orlando Magic,
2662,232,Demetrius,,,Jackson,G,Los Angeles Lakers,
2663,666702,Sagaba,,,Konate,F,Toronto Raptors,
2664,666697,Stanton,,,Kidd,F,Utah Jazz,
2665,666707,Christ,,,Koumadje,C,Philadelphia 76ers,
2666,666708,David,,,Kramer,G,Phoenix Suns,
2667,666714,Terry,,,Larrier,F,LA Clippers,
2668,289,Tyler,6.0,10.0,Lydon,F,Sacramento Kings,225.0
2669,170,Pau,7.0,0.0,Gasol,C-F,Portland Trail Blazers,250.0
2670,238,Amile,6.0,9.0,Jefferson,F,Orlando Magic,222.0
2671,2075,Devyn,,,Marble,,Golden State Warriors,
2672,386,Chasson,6.0,2.0,Randle,G,Phoenix Suns,185.0
2673,666757,Luke,,,Maye,F,Milwaukee Bucks,
2674,396,Devin,6.0,8.0,Robinson,F,Indiana Pacers,200.0
2675,109,Allen,6.0,6.0,Crabbe,G-F,Minnesota Timberwolves,212.0
2676,666770,Nicolo,,,Melli,F,New Orleans Pelicans,
2677,666775,Isaiah,,,Miles,F,Philadelphia 76ers,
2678,666795,Jordan,,,Murphy,F,Minnesota Timberwolves,
2679,293,J.P.,6.0,5.0,Macura,G,Cleveland Cavaliers,205.0
2680,666828,James,,,Palmer Jr.,G,LA Clippers,
2681,666847,Shamorie,,,Ponds,G,Toronto Raptors,
2682,385,Ivan,6.0,10.0,Rabb,F,New York Knicks,220.0
2683,666838,Josh,,,Perkins,F,Charlotte Hornets,
2684,666841,Isaiah,,,Pineiro,F,Sacramento Kings,
2685,372,Miles,6.0,11.0,Plumlee,C,Memphis Grizzlies,249.0
2686,2151,Axel,,,Toupane,,Milwaukee Bucks,
2687,55,Jonah,6.0,10.0,Bolden,F,Phoenix Suns,220.0
2688,666840,Lamar,,,Peters,G,Philadelphia 76ers,
2689,2117,David,,,Stockton,,Los Angeles Lakers,
2690,2190,Isaiah,,,Taylor,,Toronto Raptors,
2691,454,Tyler,,,Ulis,G,Sacramento Kings,
2692,471,Thomas,7.0,0.0,Welsh,C,Charlotte Hornets,255.0
2693,2105,CJ,,,Wilcox,,Indiana Pacers,
2694,478,C.J.,6.0,5.0,Williams,G,Brooklyn Nets,226.0
2695,666973,Todd,,,Withers,F,Detroit Pistons,
2696,2216,Kadeem,6.0,3.0,Allen,,New York Knicks,200.0
2697,13,Ryan,6.0,10.0,Anderson,F,Houston Rockets,240.0
2698,364,Chandler,6.0,10.0,Parsons,F,Atlanta Hawks,230.0
2699,449,Allonzo,6.0,5.0,Trier,G,New York Knicks,200.0
2700,4196798,Doron,,,Sheffer,G,Portland Trail Blazers,
2701,666897,Justin,,,Simon,G,Phoenix Suns,
2702,17895899,Shaq,,,Buchanan,G,Memphis Grizzlies,
2703,666552,John,,,Egbunu,C,Minnesota Timberwolves,
2704,292,Daryl,6.0,3.0,Macon,G,Miami Heat,185.0
2705,2194,Josh,,,Magette,,Orlando Magic,
2706,17895728,Kyree,,,Walker,F,Washington Wizards,
2707,186,Gerald,6.0,7.0,Green,G-F,Denver Nuggets,205.0
2708,43,Dragan,7.0,1.0,Bender,F,Golden State Warriors,225.0
2709,342,Nene,6.0,11.0,,C-F,Atlanta Hawks,250.0
2710,17895913,Kaleb,,,Johnson,G,San Antonio Spurs,
2711,17895914,Matt,,,Morgan,G,Toronto Raptors,
2712,17553946,Nick,,,Mayo,F,Golden State Warriors,
2713,17553947,Derrick,,,Alston,F,Golden State Warriors,
2714,4196803,Augusto,,,Binelli,C,Atlanta Hawks,
2715,302,Luc,6.0,8.0,Mbah a Moute,F,Houston Rockets,230.0
2716,4196804,Ron,,,Ellis,F,Phoenix Suns,
2717,4196805,Marcelo,,,Nicola,F-C,Portland Trail Blazers,
2718,4196806,Alain,,,Digbeau,G,Atlanta Hawks,
2719,4196807,Ben,,,Pepper,C,Boston Celtics,
2720,4196808,Roberto,,,Duenas,C,Miami Heat,
2721,4196809,George,,,Banks,F,Miami Heat,
2722,2208,Derrick,,,Walton Jr.,,Detroit Pistons,
2723,323,Naz,6.0,4.0,Mitrou-Long,G,Indiana Pacers,218.0
2724,4196810,Andrew,,,Betts,C,Indiana Pacers,
2725,4196811,Venson,,,Hamilton,C-F,Houston Rockets,
2726,4196812,DeeAndre,,,Hulett,G-F,Toronto Raptors,
2727,4196813,Josip,,,Sesar,G,Boston Celtics,
2728,4196814,Robertas,,,Javtokas,F,San Antonio Spurs,
2729,4196815,Federico,,,Kammerichs,F,Portland Trail Blazers,
2730,4196816,Mladen,,,Sekularac,G,Golden State Warriors,
2731,4196817,Milos,,,Vujanic,G,Phoenix Suns,
2732,4196818,Peter,,,Fehse,F,Utah Jazz,
2733,4196821,Sofoklis,,,Schortsanitis,F-C,Oklahoma City Thunder,
2734,4196822,Szymon,,,Szewczyk,F,Oklahoma City Thunder,
2735,4196823,Mario,,,Austin,F,Utah Jazz,
2736,17895941,Filip,,,Petrusev,C,Philadelphia 76ers,
2737,1980,Jared,,,Cunningham,,Detroit Pistons,
2738,17896052,RaiQuan,,,Gray,F,Brooklyn Nets,
2739,17553945,Damien,,,Jefferson,F,Sacramento Kings,
2740,17553948,Travis,,,Munnings,F,Golden State Warriors,
2741,143,Henry,6.0,11.0,Ellenson,F,Toronto Raptors,245.0
2742,17553949,Tim,,,Williams,F,Golden State Warriors,
2743,17895726,Jordan,,,Goodwin,G,Washington Wizards,
2744,17895727,Austin,,,Hollins,G-F,Washington Wizards,
2745,226,Joe,6.0,8.0,Ingles,F,Milwaukee Bucks,226.0
2746,17553954,Sedrick,,,Barefield,G,Golden State Warriors,
2747,17895729,James,,,Banks III,C,Cleveland Cavaliers,
2748,17896110,Matt,,,Lewis,G,Minnesota Timberwolves,
2749,17895730,Anas,,,Mahmoud,C,Toronto Raptors,
2750,17895731,Isiaha,,,Mike,F,Toronto Raptors,
2751,17895732,K.J.,,,Lawson,F,Boston Celtics,
2752,17895733,Blake,,,Francis,G,Detroit Pistons,
2753,17553957,Scottie,,,Lindsey,G,Golden State Warriors,
2754,666837,Norvel,,,Pelle,F,Utah Jazz,
2755,23800531,Aleem,,,Ford,F,Orlando Magic,
2756,17895777,Trey,,,Davis,G,New York Knicks,
2757,366,Justin,7.0,0.0,Patton,C,New York Knicks,241.0
2758,666653,William,,,Howard,G-F,Houston Rockets,
2759,4196853,Yotam,,,Halperin,G,Oklahoma City Thunder,
2760,4196854,Ejike,,,Ugboaja,F,Cleveland Cavaliers,
2761,4196855,Edin,,,Bavcic,F,Cleveland Cavaliers,
2762,4196862,Petteri,,,Koponen,G,Dallas Mavericks,
2763,4196863,Stanko,,,Barac,C,Dallas Mavericks,
2764,1358055,Anzejs,,,Pasecniks,C,New Orleans Pelicans,
2765,4196865,Renaldas,,,Seibutis,G,Cleveland Cavaliers,
2766,4196866,Brad,,,Newley,G,Los Angeles Lakers,
2767,4196867,Giorgos,,,Printezis,F,San Antonio Spurs,
2768,4196868,Milovan,,,Rakovic,F,Portland Trail Blazers,
2769,466,Tyrone,6.0,5.0,Wallace,G,New Orleans Pelicans,198.0
2770,339,Abdel,6.0,6.0,Nader,F,Phoenix Suns,225.0
2771,24338188,Cat,,,Barber,G,Atlanta Hawks,
2772,4196882,Ante,,,Tomic,C,New York Knicks,
2773,4196884,DeVon,,,Hardin,F,Oklahoma City Thunder,
2774,4196885,Tadija,,,Dragicevic,F,New York Knicks,
2775,4196886,Maarty,,,Leunen,F,Indiana Pacers,
2776,50815,BJ,,,Johnson,F,Orlando Magic,
2777,4196897,Sergio,,,Llull,G,New York Knicks,
2778,4196900,Sergiy,,,Gladyr,G,Cleveland Cavaliers,
2779,4196902,Emir,,,Preldzic,F,Philadelphia 76ers,
2780,209,Isaiah,6.0,9.0,Hicks,F,LA Clippers,230.0
2781,4196903,Chinemelu,,,Elonu,F,Los Angeles Lakers,
2782,4196904,Henk,,,Norel,F,Minnesota Timberwolves,
2783,4196907,Latavious,,,Williams,F,New Orleans Pelicans,
2784,50,Antonio,6.0,4.0,Blakeney,G,Portland Trail Blazers,192.0
2785,2219,Milton,,,Doyle,,Portland Trail Blazers,
2786,2223,Ben,6.0,8.0,Moore,,Memphis Grizzlies,220.0
2787,24338541,Malik,,,Ellison,G,Atlanta Hawks,
2788,17553938,Jordan,,,Floyd,G,Los Angeles Lakers,
2789,2213,London,,,Perrantes,,Minnesota Timberwolves,
2790,17553939,Alan,,,Griffin,F,Los Angeles Lakers,
2791,17895791,Terry,,,Henderson,G,Indiana Pacers,
2792,17553940,Tyson,,,Carter,G,Miami Heat,
2793,17895793,Cullen,,,Russo,F,Minnesota Timberwolves,
2794,4196920,Paulao,,,Prestes,C,Minnesota Timberwolves,
2795,4196921,Dwayne,,,Collins,F,Phoenix Suns,
2796,4196923,Chukwudiebere,,,Maduabum,F,Cleveland Cavaliers,
2797,17951082,Trey,,,Murphy,,New Orleans Pelicans,
2798,4196942,MIlan,,,Macvan,F,Cleveland Cavaliers,
2799,4196944,Adam,,,Hanga,G-F,San Antonio Spurs,
2800,365,Patrick,6.0,9.0,Patterson,F,Portland Trail Blazers,230.0
2801,4196945,Jon,,,Diebler,G,Chicago Bulls,
2802,4196966,Ilkan,,,Karaman,F,Milwaukee Bucks,
2803,3547266,Elijah,,,Hughes,G,Portland Trail Blazers,
2804,45088184,Keaton,,,Wallace,G,LA Clippers,
2805,38017620,Ochai,,,Agbaji,G,Utah Jazz,
2806,225,Ersan,6.0,10.0,Ilyasova,F,Chicago Bulls,235.0
2807,148,Jacob,6.0,6.0,Evans,G,Minnesota Timberwolves,210.0
2808,17553941,Micah,,,Potter,F-C,Miami Heat,
2809,17553944,Matt,,,Coleman,G,Sacramento Kings,
2810,17553942,Dru,,,Smith,G,Miami Heat,
2811,17553943,Alex,,,Antetokounmpo,F,Sacramento Kings,
2812,4197066,Cady,,,Lalanne,C-F,San Antonio Spurs,
2813,4197068,Nikola,,,Milutinov,C-F,San Antonio Spurs,
2814,4197069,Arturas,,,Gudaitis,C-F,Cleveland Cavaliers,
2815,4197071,Juan Pablo,,,Vaulet,F,Brooklyn Nets,
2816,4197072,Marcus,,,Eriksson,F,Atlanta Hawks,
2817,451,Evan,6.0,7.0,Turner,G-F,Minnesota Timberwolves,220.0
2818,2188,Jarrod,,,Uthoff,,Washington Wizards,
2819,4197073,Tyler,,,Harvey,G,Memphis Grizzlies,
2820,4197074,Satnam,,,Singh,C,Memphis Grizzlies,
2821,4197075,Daniel,,,Diez,F,Portland Trail Blazers,
2822,17553971,Marcus,,,Graves,G,Sacramento Kings,
2823,151,Dante,6.0,6.0,Exum,G,Houston Rockets,190.0
2824,17553968,Joshua,,,Obiesie,G,Sacramento Kings,
2825,4197076,Nikola,,,Radicevic,G,Detroit Pistons,
2826,4197077,Dimitrios,,,Agravanis,F,Sacramento Kings,
2827,4197078,Luka,,,Mitrovic,F,Sacramento Kings,
2828,4197110,Isaia,,,Cordinier,G,Brooklyn Nets,
2829,4197111,David,,,Michineau,G,LA Clippers,
2830,4197112,Wang,,,Zhelin,,Memphis Grizzlies,
2831,17553972,Ryan,,,Taylor,G,Golden State Warriors,
2832,17553973,Kendall,,,Smith,G,Golden State Warriors,
2833,666726,Mathias,,,Lessort,F,New York Knicks,
2834,17553977,Yoeli,,,Childs,F,Los Angeles Lakers,
2835,4197162,Aleksandar,,,Vezenkov,F,Cleveland Cavaliers,
2836,4197165,Ognen,,,Jaramaz,G,New York Knicks,
2837,4197166,Alpha,,,Kaba,F,Atlanta Hawks,
2838,17553980,Princepal,,,Singh,F,Sacramento Kings,
2839,230,Wes,6.0,7.0,Iwundu,F,Atlanta Hawks,195.0
2840,17553981,Kahlil,,,Whitney,F,Golden State Warriors,
2841,17553982,Tres,,,Tinkle,F,Los Angeles Lakers,
2842,17553985,Romaro,,,Gill,C,Los Angeles Lakers,
2843,17553989,Elijah,,,Pemberton,G,Golden State Warriors,
2844,17957861,JT,,,Thor,,Charlotte Hornets,
2845,4197230,Issuf,,,Sanon,G,Washington Wizards,
2846,2226,Erik,,,McCree,,Portland Trail Blazers,
2847,29,J.J.,6.0,0.0,Barea,G,Dallas Mavericks,185.0
2848,17895796,Vitto,,,Brown,F,Phoenix Suns,
2849,666758,Tahjere,,,McCall,G,Orlando Magic,
2850,17895798,Jared,,,Brownridge,G,Minnesota Timberwolves,
2851,300,Yante,6.0,8.0,Maten,F,Orlando Magic,240.0
2852,17895815,Quinton,,,Rose,G-F,New York Knicks,
2853,17895818,Matur,,,Maker,F,Denver Nuggets,
2854,17895819,LiAngelo,,,Ball,F,Charlotte Hornets,
2855,17895821,D.J.,,,Hogg,F,Orlando Magic,
2856,17896121,Josh,,,Gray,,Denver Nuggets,
2857,456,Denzel,6.0,6.0,Valentine,G,Utah Jazz,210.0
2858,168,Langston,6.0,2.0,Galloway,G,Milwaukee Bucks,200.0
2859,156,Terrance,6.0,7.0,Ferguson,G,New York Knicks,190.0
2860,154,Cristiano,6.0,10.0,Felicio,F-C,Chicago Bulls,265.0
2861,3547239,LaMelo,,,Ball,G,Charlotte Hornets,
2862,3547250,Aaron,,,Nesmith,G-F,Indiana Pacers,
2863,157,Yogi,6.0,0.0,Ferrell,G,LA Clippers,180.0
2864,256,George,6.0,6.0,King,F,Dallas Mavericks,220.0
2865,666467,Amida,,,Brimah,C,Indiana Pacers,
2866,17553986,Ade,,,Murkey,G,Sacramento Kings,
2867,169,Marc,7.0,1.0,Gasol,C,Los Angeles Lakers,255.0
2868,3547251,Cole,,,Anthony,G,Orlando Magic,
2869,17896053,Aaron,,,Henry,G,Philadelphia 76ers,
2870,181,Treveon,6.0,5.0,Graham,F,Atlanta Hawks,225.0
2871,183,Jerian,6.0,4.0,Grant,G,Washington Wizards,205.0
2872,4197231,Vanja,,,Marinkovic,G-F,Sacramento Kings,
2873,18030330,Kerry,,,Blackshear Jr.,C,Minnesota Timberwolves,
2874,666607,Marko,,,Guduric,G,Memphis Grizzlies,
2875,2225,Josh,,,Gray,,Denver Nuggets,
2876,666610,Devon,,,Hall,G,Oklahoma City Thunder,
2877,666611,Donta,,,Hall,F,Orlando Magic,
2878,17895721,Juwan,,,Durham,F,Atlanta Hawks,
2879,17895722,Max,,,Heidegger,G,Atlanta Hawks,
2880,17895723,Justin,,,Jaworski,G,Atlanta Hawks,
2881,17895724,Ibi,,,Watson,G,Atlanta Hawks,
2882,17895725,Jaime,,,Echenique,C,Washington Wizards,
2883,1280857,Kevin,,,Hervey,F,Oklahoma City Thunder,
2884,208,Mario,6.0,8.0,Hezonja,F,Portland Trail Blazers,225.0
2885,348,James,,,Nunnally,F,New Orleans Pelicans,
2886,20,Trevor,6.0,8.0,Ariza,F,Los Angeles Lakers,215.0
2887,666630,Dewan,,,Hernandez,C,Washington Wizards,
2888,3547197,Devon,,,Dotson,G,Washington Wizards,
2889,258,Brandon,6.0,3.0,Knight,G,Dallas Mavericks,195.0
2890,3547302,Anthony,,,Gill,F,Washington Wizards,
2891,17553990,Isaiah,,,Brown,F,Golden State Warriors,
2892,3547252,Vernon,,,Carey Jr.,F-C,Washington Wizards,
2893,17896066,Yves,,,Pons,G-F,Memphis Grizzlies,
2894,24489019,Jarron,,,Cumberland,G,Portland Trail Blazers,
2895,666716,Dedric,,,Lawson,F,Boston Celtics,
2896,17895865,Charles,,,Matthews,F,Philadelphia 76ers,
2897,666808,Zach,,,Norvell Jr.,G,San Antonio Spurs,
2898,666892,Simisola,,,Shittu,F,Chicago Bulls,
2899,17895876,Kaleb,,,Wesson,F,LA Clippers,
2900,666647,Daulton,,,Hommes,F,New Orleans Pelicans,
2901,17895877,Kerwin,,,Roach,G,LA Clippers,
2902,17895878,Zach,,,Hankins,C,Phoenix Suns,
2903,666827,Tariq,,,Owens,F,Dallas Mavericks,
